Folder,Filename,Public ID,Format,Width,Height,Size (KB),Original URL,Thumbnail URL,Small URL,Medium URL,Large URL
"root","IMG_5893_yvv0lo","IMG_5893_yvv0lo","jpg","1170","1749","2034","https://res.cloudinary.com/whxy/image/upload/v1758214731/IMG_5893_yvv0lo.jpg","https://res.cloudinary.com/whxy/image/upload/c_fill,f_auto,g_auto:subject,h_150,q_auto,w_150/IMG_5893_yvv0lo?_a=BAMAK+cc0","https://res.cloudinary.com/whxy/image/upload/c_fill,f_auto,g_auto:subject,h_400,q_auto,w_400/IMG_5893_yvv0lo?_a=BAMAK+cc0","https://res.cloudinary.com/whxy/image/upload/c_fill,f_auto,g_auto:subject,h_800,q_auto,w_800/IMG_5893_yvv0lo?_a=BAMAK+cc0","https://res.cloudinary.com/whxy/image/upload/c_fit,f_auto,h_1200,q_auto,w_1200/IMG_5893_yvv0lo?_a=BAMAK+cc0"
"root","IMG_5894_apugrw","IMG_5894_apugrw","jpg","1170","1737","2033","https://res.cloudinary.com/whxy/image/upload/v1758214731/IMG_5894_apugrw.jpg","https://res.cloudinary.com/whxy/image/upload/c_fill,f_auto,g_auto:subject,h_150,q_auto,w_150/IMG_5894_apugrw?_a=BAMAK+cc0","https://res.cloudinary.com/whxy/image/upload/c_fill,f_auto,g_auto:subject,h_400,q_auto,w_400/IMG_5894_apugrw?_a=BAMAK+cc0","https://res.cloudinary.com/whxy/image/upload/c_fill,f_auto,g_auto:subject,h_800,q_auto,w_800/IMG_5894_apugrw?_a=BAMAK+cc0","https://res.cloudinary.com/whxy/image/upload/c_fit,f_auto,h_1200,q_auto,w_1200/IMG_5894_apugrw?_a=BAMAK+cc0"
"root","IMG_5892_u4ylht","IMG_5892_u4ylht","jpg","1170","1750","1951","https://res.cloudinary.com/whxy/image/upload/v1758214728/IMG_5892_u4ylht.jpg","https://res.cloudinary.com/whxy/image/upload/c_fill,f_auto,g_auto:subject,h_150,q_auto,w_150/IMG_5892_u4ylht?_a=BAMAK+cc0","https://res.cloudinary.com/whxy/image/upload/c_fill,f_auto,g_auto:subject,h_400,q_auto,w_400/IMG_5892_u4ylht?_a=BAMAK+cc0","https://res.cloudinary.com/whxy/image/upload/c_fill,f_auto,g_auto:subject,h_800,q_auto,w_800/IMG_5892_u4ylht?_a=BAMAK+cc0","https://res.cloudinary.com/whxy/image/upload/c_fit,f_auto,h_1200,q_auto,w_1200/IMG_5892_u4ylht?_a=BAMAK+cc0"
"root","IMG_5891_tigk69","IMG_5891_tigk69","jpg","1170","2178","1528","https://res.cloudinary.com/whxy/image/upload/v1758214726/IMG_5891_tigk69.jpg","https://res.cloudinary.com/whxy/image/upload/c_fill,f_auto,g_auto:subject,h_150,q_auto,w_150/IMG_5891_tigk69?_a=BAMAK+cc0","https://res.cloudinary.com/whxy/image/upload/c_fill,f_auto,g_auto:subject,h_400,q_auto,w_400/IMG_5891_tigk69?_a=BAMAK+cc0","https://res.cloudinary.com/whxy/image/upload/c_fill,f_auto,g_auto:subject,h_800,q_auto,w_800/IMG_5891_tigk69?_a=BAMAK+cc0","https://res.cloudinary.com/whxy/image/upload/c_fit,f_auto,h_1200,q_auto,w_1200/IMG_5891_tigk69?_a=BAMAK+cc0"
"root","IMG_5890_1_ylxgc0","IMG_5890_1_ylxgc0","jpg","1170","1921","1606","https://res.cloudinary.com/whxy/image/upload/v1758214725/IMG_5890_1_ylxgc0.jpg","https://res.cloudinary.com/whxy/image/upload/c_fill,f_auto,g_auto:subject,h_150,q_auto,w_150/IMG_5890_1_ylxgc0?_a=BAMAK+cc0","https://res.cloudinary.com/whxy/image/upload/c_fill,f_auto,g_auto:subject,h_400,q_auto,w_400/IMG_5890_1_ylxgc0?_a=BAMAK+cc0","https://res.cloudinary.com/whxy/image/upload/c_fill,f_auto,g_auto:subject,h_800,q_auto,w_800/IMG_5890_1_ylxgc0?_a=BAMAK+cc0","https://res.cloudinary.com/whxy/image/upload/c_fit,f_auto,h_1200,q_auto,w_1200/IMG_5890_1_ylxgc0?_a=BAMAK+cc0"
"root","IMG_5890_xfq5nj","IMG_5890_xfq5nj","jpg","1170","1921","1606","https://res.cloudinary.com/whxy/image/upload/v1758214723/IMG_5890_xfq5nj.jpg","https://res.cloudinary.com/whxy/image/upload/c_fill,f_auto,g_auto:subject,h_150,q_auto,w_150/IMG_5890_xfq5nj?_a=BAMAK+cc0","https://res.cloudinary.com/whxy/image/upload/c_fill,f_auto,g_auto:subject,h_400,q_auto,w_400/IMG_5890_xfq5nj?_a=BAMAK+cc0","https://res.cloudinary.com/whxy/image/upload/c_fill,f_auto,g_auto:subject,h_800,q_auto,w_800/IMG_5890_xfq5nj?_a=BAMAK+cc0","https://res.cloudinary.com/whxy/image/upload/c_fit,f_auto,h_1200,q_auto,w_1200/IMG_5890_xfq5nj?_a=BAMAK+cc0"
"root","IMG_5889_1_xoo2fj","IMG_5889_1_xoo2fj","jpg","1100","1911","1591","https://res.cloudinary.com/whxy/image/upload/v1758214722/IMG_5889_1_xoo2fj.jpg","https://res.cloudinary.com/whxy/image/upload/c_fill,f_auto,g_auto:subject,h_150,q_auto,w_150/IMG_5889_1_xoo2fj?_a=BAMAK+cc0","https://res.cloudinary.com/whxy/image/upload/c_fill,f_auto,g_auto:subject,h_400,q_auto,w_400/IMG_5889_1_xoo2fj?_a=BAMAK+cc0","https://res.cloudinary.com/whxy/image/upload/c_fill,f_auto,g_auto:subject,h_800,q_auto,w_800/IMG_5889_1_xoo2fj?_a=BAMAK+cc0","https://res.cloudinary.com/whxy/image/upload/c_fit,f_auto,h_1200,q_auto,w_1200/IMG_5889_1_xoo2fj?_a=BAMAK+cc0"
"root","IMG_5883_wnm922","IMG_5883_wnm922","jpg","1123","1702","2069","https://res.cloudinary.com/whxy/image/upload/v1758214721/IMG_5883_wnm922.jpg","https://res.cloudinary.com/whxy/image/upload/c_fill,f_auto,g_auto:subject,h_150,q_auto,w_150/IMG_5883_wnm922?_a=BAMAK+cc0","https://res.cloudinary.com/whxy/image/upload/c_fill,f_auto,g_auto:subject,h_400,q_auto,w_400/IMG_5883_wnm922?_a=BAMAK+cc0","https://res.cloudinary.com/whxy/image/upload/c_fill,f_auto,g_auto:subject,h_800,q_auto,w_800/IMG_5883_wnm922?_a=BAMAK+cc0","https://res.cloudinary.com/whxy/image/upload/c_fit,f_auto,h_1200,q_auto,w_1200/IMG_5883_wnm922?_a=BAMAK+cc0"
"root","IMG_5889_ftuywy","IMG_5889_ftuywy","jpg","1100","1911","1591","https://res.cloudinary.com/whxy/image/upload/v1758214720/IMG_5889_ftuywy.jpg","https://res.cloudinary.com/whxy/image/upload/c_fill,f_auto,g_auto:subject,h_150,q_auto,w_150/IMG_5889_ftuywy?_a=BAMAK+cc0","https://res.cloudinary.com/whxy/image/upload/c_fill,f_auto,g_auto:subject,h_400,q_auto,w_400/IMG_5889_ftuywy?_a=BAMAK+cc0","https://res.cloudinary.com/whxy/image/upload/c_fill,f_auto,g_auto:subject,h_800,q_auto,w_800/IMG_5889_ftuywy?_a=BAMAK+cc0","https://res.cloudinary.com/whxy/image/upload/c_fit,f_auto,h_1200,q_auto,w_1200/IMG_5889_ftuywy?_a=BAMAK+cc0"
"root","IMG_5888_d8bipl","IMG_5888_d8bipl","jpg","1170","1916","1606","https://res.cloudinary.com/whxy/image/upload/v1758214719/IMG_5888_d8bipl.jpg","https://res.cloudinary.com/whxy/image/upload/c_fill,f_auto,g_auto:subject,h_150,q_auto,w_150/IMG_5888_d8bipl?_a=BAMAK+cc0","https://res.cloudinary.com/whxy/image/upload/c_fill,f_auto,g_auto:subject,h_400,q_auto,w_400/IMG_5888_d8bipl?_a=BAMAK+cc0","https://res.cloudinary.com/whxy/image/upload/c_fill,f_auto,g_auto:subject,h_800,q_auto,w_800/IMG_5888_d8bipl?_a=BAMAK+cc0","https://res.cloudinary.com/whxy/image/upload/c_fit,f_auto,h_1200,q_auto,w_1200/IMG_5888_d8bipl?_a=BAMAK+cc0"
"root","IMG_5882_fjljyz","IMG_5882_fjljyz","jpg","1127","1696","1909","https://res.cloudinary.com/whxy/image/upload/v1758214719/IMG_5882_fjljyz.jpg","https://res.cloudinary.com/whxy/image/upload/c_fill,f_auto,g_auto:subject,h_150,q_auto,w_150/IMG_5882_fjljyz?_a=BAMAK+cc0","https://res.cloudinary.com/whxy/image/upload/c_fill,f_auto,g_auto:subject,h_400,q_auto,w_400/IMG_5882_fjljyz?_a=BAMAK+cc0","https://res.cloudinary.com/whxy/image/upload/c_fill,f_auto,g_auto:subject,h_800,q_auto,w_800/IMG_5882_fjljyz?_a=BAMAK+cc0","https://res.cloudinary.com/whxy/image/upload/c_fit,f_auto,h_1200,q_auto,w_1200/IMG_5882_fjljyz?_a=BAMAK+cc0"
"root","IMG_5881_1_kge2iz","IMG_5881_1_kge2iz","jpg","1137","1691","1978","https://res.cloudinary.com/whxy/image/upload/v1758214716/IMG_5881_1_kge2iz.jpg","https://res.cloudinary.com/whxy/image/upload/c_fill,f_auto,g_auto:subject,h_150,q_auto,w_150/IMG_5881_1_kge2iz?_a=BAMAK+cc0","https://res.cloudinary.com/whxy/image/upload/c_fill,f_auto,g_auto:subject,h_400,q_auto,w_400/IMG_5881_1_kge2iz?_a=BAMAK+cc0","https://res.cloudinary.com/whxy/image/upload/c_fill,f_auto,g_auto:subject,h_800,q_auto,w_800/IMG_5881_1_kge2iz?_a=BAMAK+cc0","https://res.cloudinary.com/whxy/image/upload/c_fit,f_auto,h_1200,q_auto,w_1200/IMG_5881_1_kge2iz?_a=BAMAK+cc0"
"root","IMG_5881_kqtcre","IMG_5881_kqtcre","jpg","1137","1691","1978","https://res.cloudinary.com/whxy/image/upload/v1758214714/IMG_5881_kqtcre.jpg","https://res.cloudinary.com/whxy/image/upload/c_fill,f_auto,g_auto:subject,h_150,q_auto,w_150/IMG_5881_kqtcre?_a=BAMAK+cc0","https://res.cloudinary.com/whxy/image/upload/c_fill,f_auto,g_auto:subject,h_400,q_auto,w_400/IMG_5881_kqtcre?_a=BAMAK+cc0","https://res.cloudinary.com/whxy/image/upload/c_fill,f_auto,g_auto:subject,h_800,q_auto,w_800/IMG_5881_kqtcre?_a=BAMAK+cc0","https://res.cloudinary.com/whxy/image/upload/c_fit,f_auto,h_1200,q_auto,w_1200/IMG_5881_kqtcre?_a=BAMAK+cc0"
"root","IMG_8164_dkdn61","IMG_8164_dkdn61","jpg","1147","1782","890","https://res.cloudinary.com/whxy/image/upload/v1758214712/IMG_8164_dkdn61.jpg","https://res.cloudinary.com/whxy/image/upload/c_fill,f_auto,g_auto:subject,h_150,q_auto,w_150/IMG_8164_dkdn61?_a=BAMAK+cc0","https://res.cloudinary.com/whxy/image/upload/c_fill,f_auto,g_auto:subject,h_400,q_auto,w_400/IMG_8164_dkdn61?_a=BAMAK+cc0","https://res.cloudinary.com/whxy/image/upload/c_fill,f_auto,g_auto:subject,h_800,q_auto,w_800/IMG_8164_dkdn61?_a=BAMAK+cc0","https://res.cloudinary.com/whxy/image/upload/c_fit,f_auto,h_1200,q_auto,w_1200/IMG_8164_dkdn61?_a=BAMAK+cc0"
"root","IMG_8163_x0v1va","IMG_8163_x0v1va","jpg","3919","5890","1075","https://res.cloudinary.com/whxy/image/upload/v1758214711/IMG_8163_x0v1va.jpg","https://res.cloudinary.com/whxy/image/upload/c_fill,f_auto,g_auto:subject,h_150,q_auto,w_150/IMG_8163_x0v1va?_a=BAMAK+cc0","https://res.cloudinary.com/whxy/image/upload/c_fill,f_auto,g_auto:subject,h_400,q_auto,w_400/IMG_8163_x0v1va?_a=BAMAK+cc0","https://res.cloudinary.com/whxy/image/upload/c_fill,f_auto,g_auto:subject,h_800,q_auto,w_800/IMG_8163_x0v1va?_a=BAMAK+cc0","https://res.cloudinary.com/whxy/image/upload/c_fit,f_auto,h_1200,q_auto,w_1200/IMG_8163_x0v1va?_a=BAMAK+cc0"
"root","IMG_8162_wwq1jh","IMG_8162_wwq1jh","jpg","4024","6048","1146","https://res.cloudinary.com/whxy/image/upload/v1758214710/IMG_8162_wwq1jh.jpg","https://res.cloudinary.com/whxy/image/upload/c_fill,f_auto,g_auto:subject,h_150,q_auto,w_150/IMG_8162_wwq1jh?_a=BAMAK+cc0","https://res.cloudinary.com/whxy/image/upload/c_fill,f_auto,g_auto:subject,h_400,q_auto,w_400/IMG_8162_wwq1jh?_a=BAMAK+cc0","https://res.cloudinary.com/whxy/image/upload/c_fill,f_auto,g_auto:subject,h_800,q_auto,w_800/IMG_8162_wwq1jh?_a=BAMAK+cc0","https://res.cloudinary.com/whxy/image/upload/c_fit,f_auto,h_1200,q_auto,w_1200/IMG_8162_wwq1jh?_a=BAMAK+cc0"
"root","IMG_8161_jf9y8f","IMG_8161_jf9y8f","jpg","4024","6048","1136","https://res.cloudinary.com/whxy/image/upload/v1758214709/IMG_8161_jf9y8f.jpg","https://res.cloudinary.com/whxy/image/upload/c_fill,f_auto,g_auto:subject,h_150,q_auto,w_150/IMG_8161_jf9y8f?_a=BAMAK+cc0","https://res.cloudinary.com/whxy/image/upload/c_fill,f_auto,g_auto:subject,h_400,q_auto,w_400/IMG_8161_jf9y8f?_a=BAMAK+cc0","https://res.cloudinary.com/whxy/image/upload/c_fill,f_auto,g_auto:subject,h_800,q_auto,w_800/IMG_8161_jf9y8f?_a=BAMAK+cc0","https://res.cloudinary.com/whxy/image/upload/c_fit,f_auto,h_1200,q_auto,w_1200/IMG_8161_jf9y8f?_a=BAMAK+cc0"
"root","IMG_8160_vvnjjd","IMG_8160_vvnjjd","jpg","4024","6048","891","https://res.cloudinary.com/whxy/image/upload/v1758214707/IMG_8160_vvnjjd.jpg","https://res.cloudinary.com/whxy/image/upload/c_fill,f_auto,g_auto:subject,h_150,q_auto,w_150/IMG_8160_vvnjjd?_a=BAMAK+cc0","https://res.cloudinary.com/whxy/image/upload/c_fill,f_auto,g_auto:subject,h_400,q_auto,w_400/IMG_8160_vvnjjd?_a=BAMAK+cc0","https://res.cloudinary.com/whxy/image/upload/c_fill,f_auto,g_auto:subject,h_800,q_auto,w_800/IMG_8160_vvnjjd?_a=BAMAK+cc0","https://res.cloudinary.com/whxy/image/upload/c_fit,f_auto,h_1200,q_auto,w_1200/IMG_8160_vvnjjd?_a=BAMAK+cc0"
"root","IMG_8159_sry3lt","IMG_8159_sry3lt","jpg","4024","6048","1064","https://res.cloudinary.com/whxy/image/upload/v1758214706/IMG_8159_sry3lt.jpg","https://res.cloudinary.com/whxy/image/upload/c_fill,f_auto,g_auto:subject,h_150,q_auto,w_150/IMG_8159_sry3lt?_a=BAMAK+cc0","https://res.cloudinary.com/whxy/image/upload/c_fill,f_auto,g_auto:subject,h_400,q_auto,w_400/IMG_8159_sry3lt?_a=BAMAK+cc0","https://res.cloudinary.com/whxy/image/upload/c_fill,f_auto,g_auto:subject,h_800,q_auto,w_800/IMG_8159_sry3lt?_a=BAMAK+cc0","https://res.cloudinary.com/whxy/image/upload/c_fit,f_auto,h_1200,q_auto,w_1200/IMG_8159_sry3lt?_a=BAMAK+cc0"
"root","IMG_8158_zsoqbz","IMG_8158_zsoqbz","jpg","4024","6048","1176","https://res.cloudinary.com/whxy/image/upload/v1758214705/IMG_8158_zsoqbz.jpg","https://res.cloudinary.com/whxy/image/upload/c_fill,f_auto,g_auto:subject,h_150,q_auto,w_150/IMG_8158_zsoqbz?_a=BAMAK+cc0","https://res.cloudinary.com/whxy/image/upload/c_fill,f_auto,g_auto:subject,h_400,q_auto,w_400/IMG_8158_zsoqbz?_a=BAMAK+cc0","https://res.cloudinary.com/whxy/image/upload/c_fill,f_auto,g_auto:subject,h_800,q_auto,w_800/IMG_8158_zsoqbz?_a=BAMAK+cc0","https://res.cloudinary.com/whxy/image/upload/c_fit,f_auto,h_1200,q_auto,w_1200/IMG_8158_zsoqbz?_a=BAMAK+cc0"
"root","IMG_8157_amahuh","IMG_8157_amahuh","jpg","4024","6048","1148","https://res.cloudinary.com/whxy/image/upload/v1758214704/IMG_8157_amahuh.jpg","https://res.cloudinary.com/whxy/image/upload/c_fill,f_auto,g_auto:subject,h_150,q_auto,w_150/IMG_8157_amahuh?_a=BAMAK+cc0","https://res.cloudinary.com/whxy/image/upload/c_fill,f_auto,g_auto:subject,h_400,q_auto,w_400/IMG_8157_amahuh?_a=BAMAK+cc0","https://res.cloudinary.com/whxy/image/upload/c_fill,f_auto,g_auto:subject,h_800,q_auto,w_800/IMG_8157_amahuh?_a=BAMAK+cc0","https://res.cloudinary.com/whxy/image/upload/c_fit,f_auto,h_1200,q_auto,w_1200/IMG_8157_amahuh?_a=BAMAK+cc0"
"root","IMG_8156_sd1ljw","IMG_8156_sd1ljw","jpg","4024","6048","1101","https://res.cloudinary.com/whxy/image/upload/v1758214703/IMG_8156_sd1ljw.jpg","https://res.cloudinary.com/whxy/image/upload/c_fill,f_auto,g_auto:subject,h_150,q_auto,w_150/IMG_8156_sd1ljw?_a=BAMAK+cc0","https://res.cloudinary.com/whxy/image/upload/c_fill,f_auto,g_auto:subject,h_400,q_auto,w_400/IMG_8156_sd1ljw?_a=BAMAK+cc0","https://res.cloudinary.com/whxy/image/upload/c_fill,f_auto,g_auto:subject,h_800,q_auto,w_800/IMG_8156_sd1ljw?_a=BAMAK+cc0","https://res.cloudinary.com/whxy/image/upload/c_fit,f_auto,h_1200,q_auto,w_1200/IMG_8156_sd1ljw?_a=BAMAK+cc0"
"root","IMG_8155_kgtj8p","IMG_8155_kgtj8p","jpg","4024","6048","1151","https://res.cloudinary.com/whxy/image/upload/v1758214701/IMG_8155_kgtj8p.jpg","https://res.cloudinary.com/whxy/image/upload/c_fill,f_auto,g_auto:subject,h_150,q_auto,w_150/IMG_8155_kgtj8p?_a=BAMAK+cc0","https://res.cloudinary.com/whxy/image/upload/c_fill,f_auto,g_auto:subject,h_400,q_auto,w_400/IMG_8155_kgtj8p?_a=BAMAK+cc0","https://res.cloudinary.com/whxy/image/upload/c_fill,f_auto,g_auto:subject,h_800,q_auto,w_800/IMG_8155_kgtj8p?_a=BAMAK+cc0","https://res.cloudinary.com/whxy/image/upload/c_fit,f_auto,h_1200,q_auto,w_1200/IMG_8155_kgtj8p?_a=BAMAK+cc0"
"root","IMG_8154_mxu1n0","IMG_8154_mxu1n0","jpg","4024","6048","999","https://res.cloudinary.com/whxy/image/upload/v1758214700/IMG_8154_mxu1n0.jpg","https://res.cloudinary.com/whxy/image/upload/c_fill,f_auto,g_auto:subject,h_150,q_auto,w_150/IMG_8154_mxu1n0?_a=BAMAK+cc0","https://res.cloudinary.com/whxy/image/upload/c_fill,f_auto,g_auto:subject,h_400,q_auto,w_400/IMG_8154_mxu1n0?_a=BAMAK+cc0","https://res.cloudinary.com/whxy/image/upload/c_fill,f_auto,g_auto:subject,h_800,q_auto,w_800/IMG_8154_mxu1n0?_a=BAMAK+cc0","https://res.cloudinary.com/whxy/image/upload/c_fit,f_auto,h_1200,q_auto,w_1200/IMG_8154_mxu1n0?_a=BAMAK+cc0"
"root","IMG_8153_oshxl0","IMG_8153_oshxl0","jpg","4024","6048","1063","https://res.cloudinary.com/whxy/image/upload/v1758214699/IMG_8153_oshxl0.jpg","https://res.cloudinary.com/whxy/image/upload/c_fill,f_auto,g_auto:subject,h_150,q_auto,w_150/IMG_8153_oshxl0?_a=BAMAK+cc0","https://res.cloudinary.com/whxy/image/upload/c_fill,f_auto,g_auto:subject,h_400,q_auto,w_400/IMG_8153_oshxl0?_a=BAMAK+cc0","https://res.cloudinary.com/whxy/image/upload/c_fill,f_auto,g_auto:subject,h_800,q_auto,w_800/IMG_8153_oshxl0?_a=BAMAK+cc0","https://res.cloudinary.com/whxy/image/upload/c_fit,f_auto,h_1200,q_auto,w_1200/IMG_8153_oshxl0?_a=BAMAK+cc0"
"root","IMG_8152_ymrnle","IMG_8152_ymrnle","jpg","4024","6048","1122","https://res.cloudinary.com/whxy/image/upload/v1758214698/IMG_8152_ymrnle.jpg","https://res.cloudinary.com/whxy/image/upload/c_fill,f_auto,g_auto:subject,h_150,q_auto,w_150/IMG_8152_ymrnle?_a=BAMAK+cc0","https://res.cloudinary.com/whxy/image/upload/c_fill,f_auto,g_auto:subject,h_400,q_auto,w_400/IMG_8152_ymrnle?_a=BAMAK+cc0","https://res.cloudinary.com/whxy/image/upload/c_fill,f_auto,g_auto:subject,h_800,q_auto,w_800/IMG_8152_ymrnle?_a=BAMAK+cc0","https://res.cloudinary.com/whxy/image/upload/c_fit,f_auto,h_1200,q_auto,w_1200/IMG_8152_ymrnle?_a=BAMAK+cc0"
"root","IMG_8151_hgnllj","IMG_8151_hgnllj","jpg","4024","6048","1185","https://res.cloudinary.com/whxy/image/upload/v1758214697/IMG_8151_hgnllj.jpg","https://res.cloudinary.com/whxy/image/upload/c_fill,f_auto,g_auto:subject,h_150,q_auto,w_150/IMG_8151_hgnllj?_a=BAMAK+cc0","https://res.cloudinary.com/whxy/image/upload/c_fill,f_auto,g_auto:subject,h_400,q_auto,w_400/IMG_8151_hgnllj?_a=BAMAK+cc0","https://res.cloudinary.com/whxy/image/upload/c_fill,f_auto,g_auto:subject,h_800,q_auto,w_800/IMG_8151_hgnllj?_a=BAMAK+cc0","https://res.cloudinary.com/whxy/image/upload/c_fit,f_auto,h_1200,q_auto,w_1200/IMG_8151_hgnllj?_a=BAMAK+cc0"
"root","IMG_8150_rftymg","IMG_8150_rftymg","jpg","4024","6048","1126","https://res.cloudinary.com/whxy/image/upload/v1758214695/IMG_8150_rftymg.jpg","https://res.cloudinary.com/whxy/image/upload/c_fill,f_auto,g_auto:subject,h_150,q_auto,w_150/IMG_8150_rftymg?_a=BAMAK+cc0","https://res.cloudinary.com/whxy/image/upload/c_fill,f_auto,g_auto:subject,h_400,q_auto,w_400/IMG_8150_rftymg?_a=BAMAK+cc0","https://res.cloudinary.com/whxy/image/upload/c_fill,f_auto,g_auto:subject,h_800,q_auto,w_800/IMG_8150_rftymg?_a=BAMAK+cc0","https://res.cloudinary.com/whxy/image/upload/c_fit,f_auto,h_1200,q_auto,w_1200/IMG_8150_rftymg?_a=BAMAK+cc0"
"root","IMG_8149_uxxi83","IMG_8149_uxxi83","jpg","4024","6048","1151","https://res.cloudinary.com/whxy/image/upload/v1758214694/IMG_8149_uxxi83.jpg","https://res.cloudinary.com/whxy/image/upload/c_fill,f_auto,g_auto:subject,h_150,q_auto,w_150/IMG_8149_uxxi83?_a=BAMAK+cc0","https://res.cloudinary.com/whxy/image/upload/c_fill,f_auto,g_auto:subject,h_400,q_auto,w_400/IMG_8149_uxxi83?_a=BAMAK+cc0","https://res.cloudinary.com/whxy/image/upload/c_fill,f_auto,g_auto:subject,h_800,q_auto,w_800/IMG_8149_uxxi83?_a=BAMAK+cc0","https://res.cloudinary.com/whxy/image/upload/c_fit,f_auto,h_1200,q_auto,w_1200/IMG_8149_uxxi83?_a=BAMAK+cc0"
"root","IMG_8148_oyaq1c","IMG_8148_oyaq1c","jpg","4024","6048","1155","https://res.cloudinary.com/whxy/image/upload/v1758214693/IMG_8148_oyaq1c.jpg","https://res.cloudinary.com/whxy/image/upload/c_fill,f_auto,g_auto:subject,h_150,q_auto,w_150/IMG_8148_oyaq1c?_a=BAMAK+cc0","https://res.cloudinary.com/whxy/image/upload/c_fill,f_auto,g_auto:subject,h_400,q_auto,w_400/IMG_8148_oyaq1c?_a=BAMAK+cc0","https://res.cloudinary.com/whxy/image/upload/c_fill,f_auto,g_auto:subject,h_800,q_auto,w_800/IMG_8148_oyaq1c?_a=BAMAK+cc0","https://res.cloudinary.com/whxy/image/upload/c_fit,f_auto,h_1200,q_auto,w_1200/IMG_8148_oyaq1c?_a=BAMAK+cc0"
"root","IMG_8147_kv43jt","IMG_8147_kv43jt","jpg","4024","6048","1222","https://res.cloudinary.com/whxy/image/upload/v1758214692/IMG_8147_kv43jt.jpg","https://res.cloudinary.com/whxy/image/upload/c_fill,f_auto,g_auto:subject,h_150,q_auto,w_150/IMG_8147_kv43jt?_a=BAMAK+cc0","https://res.cloudinary.com/whxy/image/upload/c_fill,f_auto,g_auto:subject,h_400,q_auto,w_400/IMG_8147_kv43jt?_a=BAMAK+cc0","https://res.cloudinary.com/whxy/image/upload/c_fill,f_auto,g_auto:subject,h_800,q_auto,w_800/IMG_8147_kv43jt?_a=BAMAK+cc0","https://res.cloudinary.com/whxy/image/upload/c_fit,f_auto,h_1200,q_auto,w_1200/IMG_8147_kv43jt?_a=BAMAK+cc0"
"root","IMG_8146_trbz2m","IMG_8146_trbz2m","jpg","4024","6048","1208","https://res.cloudinary.com/whxy/image/upload/v1758214691/IMG_8146_trbz2m.jpg","https://res.cloudinary.com/whxy/image/upload/c_fill,f_auto,g_auto:subject,h_150,q_auto,w_150/IMG_8146_trbz2m?_a=BAMAK+cc0","https://res.cloudinary.com/whxy/image/upload/c_fill,f_auto,g_auto:subject,h_400,q_auto,w_400/IMG_8146_trbz2m?_a=BAMAK+cc0","https://res.cloudinary.com/whxy/image/upload/c_fill,f_auto,g_auto:subject,h_800,q_auto,w_800/IMG_8146_trbz2m?_a=BAMAK+cc0","https://res.cloudinary.com/whxy/image/upload/c_fit,f_auto,h_1200,q_auto,w_1200/IMG_8146_trbz2m?_a=BAMAK+cc0"
"root","IMG_8145_bu4vz8","IMG_8145_bu4vz8","jpg","4024","6048","1167","https://res.cloudinary.com/whxy/image/upload/v1758214690/IMG_8145_bu4vz8.jpg","https://res.cloudinary.com/whxy/image/upload/c_fill,f_auto,g_auto:subject,h_150,q_auto,w_150/IMG_8145_bu4vz8?_a=BAMAK+cc0","https://res.cloudinary.com/whxy/image/upload/c_fill,f_auto,g_auto:subject,h_400,q_auto,w_400/IMG_8145_bu4vz8?_a=BAMAK+cc0","https://res.cloudinary.com/whxy/image/upload/c_fill,f_auto,g_auto:subject,h_800,q_auto,w_800/IMG_8145_bu4vz8?_a=BAMAK+cc0","https://res.cloudinary.com/whxy/image/upload/c_fit,f_auto,h_1200,q_auto,w_1200/IMG_8145_bu4vz8?_a=BAMAK+cc0"
"root","IMG_8144_fjhowc","IMG_8144_fjhowc","jpg","4024","6048","1172","https://res.cloudinary.com/whxy/image/upload/v1758214688/IMG_8144_fjhowc.jpg","https://res.cloudinary.com/whxy/image/upload/c_fill,f_auto,g_auto:subject,h_150,q_auto,w_150/IMG_8144_fjhowc?_a=BAMAK+cc0","https://res.cloudinary.com/whxy/image/upload/c_fill,f_auto,g_auto:subject,h_400,q_auto,w_400/IMG_8144_fjhowc?_a=BAMAK+cc0","https://res.cloudinary.com/whxy/image/upload/c_fill,f_auto,g_auto:subject,h_800,q_auto,w_800/IMG_8144_fjhowc?_a=BAMAK+cc0","https://res.cloudinary.com/whxy/image/upload/c_fit,f_auto,h_1200,q_auto,w_1200/IMG_8144_fjhowc?_a=BAMAK+cc0"
"root","IMG_8143_rgtxkd","IMG_8143_rgtxkd","jpg","4024","6048","939","https://res.cloudinary.com/whxy/image/upload/v1758214687/IMG_8143_rgtxkd.jpg","https://res.cloudinary.com/whxy/image/upload/c_fill,f_auto,g_auto:subject,h_150,q_auto,w_150/IMG_8143_rgtxkd?_a=BAMAK+cc0","https://res.cloudinary.com/whxy/image/upload/c_fill,f_auto,g_auto:subject,h_400,q_auto,w_400/IMG_8143_rgtxkd?_a=BAMAK+cc0","https://res.cloudinary.com/whxy/image/upload/c_fill,f_auto,g_auto:subject,h_800,q_auto,w_800/IMG_8143_rgtxkd?_a=BAMAK+cc0","https://res.cloudinary.com/whxy/image/upload/c_fit,f_auto,h_1200,q_auto,w_1200/IMG_8143_rgtxkd?_a=BAMAK+cc0"
